"eventID","individualCount","organismQuantity","organismQuantityType","occurrenceStatus","dynamicProperties","kingdom","phylum","class","order","family","genus","scientificName","lifeStage","taxonID","X","basisOfRecord","institutionCode","preparations","identifiedBy","identificationRemarks"
"866","b716a9c7-f3de-468d-b9a1-ad39efacf470",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"867","49a1c45d-da24-4318-a245-75c83f43ae71",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"868","2425f9fe-bb15-4c31-b3e6-da3ff7c24be2",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"869","b43c350a-709d-4147-a391-0964bd6ce38a",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"870","fe35a043-f4c2-431f-ae71-27abac2c216e",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"871","bc171155-aae5-46e6-88cd-c271aa3f87a8",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"872","20b0d33f-f3ae-4693-8534-b613b3eb23ae",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"873","e6051207-033a-4af0-aa2b-9d5bce00228b",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"874","377c7ac4-0f51-4944-ad57-81eb52679d43",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"875","994fa5c3-ef02-43e9-948b-35dd3fa3cd2c",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"876","cc569b2a-8390-4ca0-b9fa-c30436a2dca8",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"877","d82e849c-ff98-43cd-acab-8859046164f4",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"878","16e3239d-8317-4c06-b711-d92cca05e6bc",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"879","2db4af3c-e5af-43a3-87c9-748e1dce3246",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"880","f4aa5e7e-5ce3-4bd7-b802-1e245dbd8bb9",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"881","164817f2-1dc7-470c-bcac-73be5b8e227c",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"882","219de6f5-afb9-458e-b285-1807944d7b5e",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"883","9eb78d40-fdec-4624-8e49-9952b5d07956",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"884","71eb6ce5-6c04-41d0-9eff-2e95a0db0118",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"885","cd79eeb1-5008-4544-9c1f-04d497fc7f18",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"886","00db05e5-1677-486e-8282-f255dc3835d4",31,17.99842658,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"887","46107206-78a8-46f5-b0af-9bd0ac26764d",41,23.80437063,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"888","42aca55d-0da8-4450-b829-db3253b5b96f",117,67.92954547,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"889","d741b53a-db9a-4225-a43e-2f9c16ed19d8",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"890","e93c035b-4d3b-4f96-9b7c-cea315ff0370",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"891","7cb37b05-72f4-4775-879e-9b45f250677d",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"892","84c39ece-5b12-4758-a8d3-fae902ddd205",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"893","b2f7bd30-f3fd-4869-b096-ded7b0efde1a",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"894","30687fd3-b02a-4027-bd22-413b5a90314a",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"895","46c01b8b-7553-422c-8a42-a757df168906",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"896","09c76a97-53f2-4841-9040-beaa624d0026",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"897","1de8e20f-8ad7-4871-98d2-a36ca53704a7",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"898","0fdbaef8-7403-44dd-9ce4-6e045391159c",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"899","5dd8fe12-99ae-4650-85fd-3d43c89c93c8",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"900","70fb88d0-af8d-4583-97e2-347adbde08c7",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"901","09ebf066-2dc5-41ca-8d7c-271f0cdfe14d",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"902","cdf9a373-80bc-478c-b663-62e7b96393f2",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"903","b4759d26-a8a9-4d20-8e16-1a701cbc7911",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"904","750ed7a9-06e3-4312-bc9a-fbcaa0e1d76d",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"905","a59011f0-9307-4d50-a40c-9896a2c54117",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"906","f0baf7ba-7836-4943-9c4a-1794f6427857",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"907","3f91f3a4-7833-4873-8891-1408d3e73ef2",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"908","64802786-2188-4f8e-bfb4-0ed8edfa11ce",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"909","fe15c787-5a52-454a-aa2a-76aeca1cfbc3",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"910","46d5994e-9949-427c-8b8f-eeba1c60c3e5",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"911","757afffc-eb62-40a7-8600-57f6a954c94d",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"912","99a0ff2a-129f-4e54-afd3-2e57c2955e11",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"913","c4852de4-ba9c-4028-907a-5ad92bbe4f7a",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"914","e90f5588-3874-4925-abc9-8ce8f3069217",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"915","ad8159d2-3992-433f-bd00-c432f83c0d71",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"916","ded0d924-218d-460d-90f4-2f5ecd212ea0",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"917","feaf02c3-47d5-46a0-abf6-308dd3208029",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"918","5347fd5d-9a84-4000-85fe-99a5050aa320",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"919","05101fd7-7c85-4aee-bd9a-b4961d7fb2e9",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"920","e032184d-146f-4aa8-8184-0b382506c426",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"921","d7556705-81ce-4813-975d-67c6c06a1350",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"922","ef359df2-f07f-46dc-a3aa-73aee996761e",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"923","c780394d-b3e1-4150-91c2-e67f061ea716",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"924","eb498ed9-dc7f-431a-a8b9-d5febd56806f",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"925","4ce72bb4-5ad8-42c3-838e-0bb0f4968fd2",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"926","06a42d1e-7207-4bc8-bf60-f450fb4cd314",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Branchiopoda ","Diplostraca ","Macrotricidae ","Macrothrix","Macrothrix hirsuticornis ","","http://data.artsdatabanken.no/ScientificName/123965",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
